iter 	 t 	 dt 	 Density[kg/m3] 	 Pressure[Pascal] 	 Temperature[K] 	Ar 	CO2 	H2O 	N2 	O1D 	O 	O2 	O3 	M 	
832 	 8.2578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.3694200857e-20 	8.0948047033e-06 	7.5000810169e-01 	6.0213925611e-10 	4.6373815300e-13 	
833 	 8.2678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.3537441192e-20 	8.0948116245e-06 	7.5000810170e-01 	5.9524647361e-10 	4.6373815300e-13 	
834 	 8.2778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.3382475980e-20 	8.0948184669e-06 	7.5000810171e-01 	5.8843259388e-10 	4.6373815300e-13 	
835 	 8.2878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.3229284678e-20 	8.0948252314e-06 	7.5000810172e-01 	5.8169671369e-10 	4.6373815300e-13 	
836 	 8.2978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.3077846981e-20 	8.0948319189e-06 	7.5000810172e-01 	5.7503794017e-10 	4.6373815300e-13 	
837 	 8.3078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.2928142816e-20 	8.0948385302e-06 	7.5000810173e-01 	5.6845539068e-10 	4.6373815300e-13 	
838 	 8.3178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.2780152337e-20 	8.0948450663e-06 	7.5000810173e-01 	5.6194819266e-10 	4.6373815300e-13 	
839 	 8.3278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.2633855929e-20 	8.0948515280e-06 	7.5000810174e-01 	5.5551548355e-10 	4.6373815300e-13 	
840 	 8.3378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.2489234198e-20 	8.0948579161e-06 	7.5000810175e-01 	5.4915641067e-10 	4.6373815300e-13 	
841 	 8.3478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.2346267975e-20 	8.0948642315e-06 	7.5000810175e-01 	5.4287013109e-10 	4.6373815300e-13 	
842 	 8.3578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.2204938309e-20 	8.0948704750e-06 	7.5000810176e-01 	5.3665581154e-10 	4.6373815300e-13 	
843 	 8.3678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.2065226465e-20 	8.0948766475e-06 	7.5000810177e-01 	5.3051262827e-10 	4.6373815300e-13 	
844 	 8.3778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1927113925e-20 	8.0948827497e-06 	7.5000810177e-01 	5.2443976699e-10 	4.6373815300e-13 	
845 	 8.3878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1790582381e-20 	8.0948887825e-06 	7.5000810178e-01 	5.1843642270e-10 	4.6373815300e-13 	
846 	 8.3978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1655613734e-20 	8.0948947467e-06 	7.5000810178e-01 	5.1250179963e-10 	4.6373815300e-13 	
847 	 8.4078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1522190095e-20 	8.0949006430e-06 	7.5000810179e-01 	5.0663511112e-10 	4.6373815300e-13 	
848 	 8.4178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1390293777e-20 	8.0949064722e-06 	7.5000810180e-01 	5.0083557951e-10 	4.6373815300e-13 	
849 	 8.4278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1259907297e-20 	8.0949122351e-06 	7.5000810180e-01 	4.9510243605e-10 	4.6373815300e-13 	
850 	 8.4378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1131013371e-20 	8.0949179324e-06 	7.5000810181e-01 	4.8943492077e-10 	4.6373815300e-13 	
851 	 8.4478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.1003594915e-20 	8.0949235650e-06 	7.5000810181e-01 	4.8383228244e-10 	4.6373815300e-13 	
852 	 8.4578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0877635037e-20 	8.0949291335e-06 	7.5000810182e-01 	4.7829377837e-10 	4.6373815300e-13 	
853 	 8.4678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0753117042e-20 	8.0949346386e-06 	7.5000810182e-01 	4.7281867444e-10 	4.6373815300e-13 	
854 	 8.4778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0630024423e-20 	8.0949400812e-06 	7.5000810183e-01 	4.6740624487e-10 	4.6373815300e-13 	
855 	 8.4878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0508340866e-20 	8.0949454618e-06 	7.5000810183e-01 	4.6205577224e-10 	4.6373815300e-13 	
856 	 8.4978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0388050239e-20 	8.0949507813e-06 	7.5000810184e-01 	4.5676654730e-10 	4.6373815300e-13 	
857 	 8.5078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0269136597e-20 	8.0949560403e-06 	7.5000810184e-01 	4.5153786894e-10 	4.6373815300e-13 	
858 	 8.5178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0151584179e-20 	8.0949612396e-06 	7.5000810185e-01 	4.4636904409e-10 	4.6373815300e-13 	
859 	 8.5278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	1.0035377401e-20 	8.0949663797e-06 	7.5000810186e-01 	4.4125938759e-10 	4.6373815300e-13 	
860 	 8.5378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.9205008611e-21 	8.0949714614e-06 	7.5000810186e-01 	4.3620822212e-10 	4.6373815300e-13 	
861 	 8.5478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.8069393307e-21 	8.0949764853e-06 	7.5000810187e-01 	4.3121487813e-10 	4.6373815300e-13 	
862 	 8.5578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.6946777568e-21 	8.0949814522e-06 	7.5000810187e-01 	4.2627869374e-10 	4.6373815300e-13 	
863 	 8.5678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.5837012588e-21 	8.0949863626e-06 	7.5000810187e-01 	4.2139901462e-10 	4.6373815300e-13 	
864 	 8.5778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.4739951261e-21 	8.0949912172e-06 	7.5000810188e-01 	4.1657519395e-10 	4.6373815300e-13 	
865 	 8.5878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.3655448167e-21 	8.0949960167e-06 	7.5000810188e-01 	4.1180659231e-10 	4.6373815300e-13 	
866 	 8.5978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.2583359550e-21 	8.0950007616e-06 	7.5000810189e-01 	4.0709257761e-10 	4.6373815300e-13 	
867 	 8.6078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.1523543299e-21 	8.0950054526e-06 	7.5000810189e-01 	4.0243252497e-10 	4.6373815300e-13 	
868 	 8.6178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	9.0475858931e-21 	8.0950100904e-06 	7.5000810190e-01 	3.9782581668e-10 	4.6373815300e-13 	
869 	 8.6278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.9440167570e-21 	8.0950146755e-06 	7.5000810190e-01 	3.9327184210e-10 	4.6373815300e-13 	
870 	 8.6378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.8416331930e-21 	8.0950192085e-06 	7.5000810191e-01 	3.8876999758e-10 	4.6373815300e-13 	
871 	 8.6478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.7404216297e-21 	8.0950236900e-06 	7.5000810191e-01 	3.8431968638e-10 	4.6373815300e-13 	
872 	 8.6578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.6403686510e-21 	8.0950281207e-06 	7.5000810192e-01 	3.7992031859e-10 	4.6373815300e-13 	
873 	 8.6678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.5414609945e-21 	8.0950325010e-06 	7.5000810192e-01 	3.7557131106e-10 	4.6373815300e-13 	
874 	 8.6778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.4436855494e-21 	8.0950368316e-06 	7.5000810192e-01 	3.7127208729e-10 	4.6373815300e-13 	
875 	 8.6878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.3470293552e-21 	8.0950411131e-06 	7.5000810193e-01 	3.6702207742e-10 	4.6373815300e-13 	
876 	 8.6978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.2514795995e-21 	8.0950453459e-06 	7.5000810193e-01 	3.6282071807e-10 	4.6373815300e-13 	
877 	 8.7078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.1570236169e-21 	8.0950495308e-06 	7.5000810194e-01 	3.5866745234e-10 	4.6373815300e-13 	
878 	 8.7178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	8.0636488868e-21 	8.0950536681e-06 	7.5000810194e-01 	3.5456172969e-10 	4.6373815300e-13 	
879 	 8.7278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.9713430317e-21 	8.0950577585e-06 	7.5000810195e-01 	3.5050300590e-10 	4.6373815300e-13 	
880 	 8.7378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.8800938163e-21 	8.0950618025e-06 	7.5000810195e-01 	3.4649074295e-10 	4.6373815300e-13 	
881 	 8.7478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.7898891450e-21 	8.0950658006e-06 	7.5000810195e-01 	3.4252440901e-10 	4.6373815300e-13 	
882 	 8.7578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.7007170607e-21 	8.0950697533e-06 	7.5000810196e-01 	3.3860347831e-10 	4.6373815300e-13 	
883 	 8.7678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.6125657432e-21 	8.0950736613e-06 	7.5000810196e-01 	3.3472743112e-10 	4.6373815300e-13 	
884 	 8.7778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.5254235076e-21 	8.0950775249e-06 	7.5000810197e-01 	3.3089575365e-10 	4.6373815300e-13 	
885 	 8.7878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.4392788029e-21 	8.0950813447e-06 	7.5000810197e-01 	3.2710793799e-10 	4.6373815300e-13 	
886 	 8.7978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.3541202101e-21 	8.0950851212e-06 	7.5000810197e-01 	3.2336348206e-10 	4.6373815300e-13 	
887 	 8.8078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.2699364411e-21 	8.0950888548e-06 	7.5000810198e-01 	3.1966188949e-10 	4.6373815300e-13 	
888 	 8.8178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.1867163369e-21 	8.0950925462e-06 	7.5000810198e-01 	3.1600266964e-10 	4.6373815300e-13 	
889 	 8.8278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.1044488663e-21 	8.0950961957e-06 	7.5000810198e-01 	3.1238533745e-10 	4.6373815300e-13 	
890 	 8.8378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.0231231243e-21 	8.0950998038e-06 	7.5000810199e-01 	3.0880941343e-10 	4.6373815300e-13 	
891 	 8.8478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.9427283308e-21 	8.0951033711e-06 	7.5000810199e-01 	3.0527442357e-10 	4.6373815300e-13 	
892 	 8.8578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.8632538291e-21 	8.0951068979e-06 	7.5000810199e-01 	3.0177989930e-10 	4.6373815300e-13 	
893 	 8.8678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.7846890846e-21 	8.0951103848e-06 	7.5000810200e-01 	2.9832537739e-10 	4.6373815300e-13 	
894 	 8.8778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.7070236829e-21 	8.0951138322e-06 	7.5000810200e-01 	2.9491039994e-10 	4.6373815300e-13 	
895 	 8.8878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.6302473293e-21 	8.0951172405e-06 	7.5000810200e-01 	2.9153451427e-10 	4.6373815300e-13 	
896 	 8.8978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.5543498467e-21 	8.0951206102e-06 	7.5000810201e-01 	2.8819727289e-10 	4.6373815300e-13 	
897 	 8.9078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.4793211745e-21 	8.0951239418e-06 	7.5000810201e-01 	2.8489823344e-10 	4.6373815300e-13 	
898 	 8.9178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.4051513672e-21 	8.0951272357e-06 	7.5000810201e-01 	2.8163695861e-10 	4.6373815300e-13 	
899 	 8.9278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.3318305934e-21 	8.0951304922e-06 	7.5000810202e-01 	2.7841301610e-10 	4.6373815300e-13 	
900 	 8.9378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.2593491339e-21 	8.0951337119e-06 	7.5000810202e-01 	2.7522597857e-10 	4.6373815300e-13 	
901 	 8.9478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.1876973811e-21 	8.0951368952e-06 	7.5000810202e-01 	2.7207542356e-10 	4.6373815300e-13 	
902 	 8.9578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.1168658371e-21 	8.0951400424e-06 	7.5000810203e-01 	2.6896093345e-10 	4.6373815300e-13 	
903 	 8.9678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.0468451130e-21 	8.0951431540e-06 	7.5000810203e-01 	2.6588209539e-10 	4.6373815300e-13 	
904 	 8.9778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.9776259270e-21 	8.0951462305e-06 	7.5000810203e-01 	2.6283850128e-10 	4.6373815300e-13 	
905 	 8.9878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.9091991040e-21 	8.0951492721e-06 	7.5000810204e-01 	2.5982974766e-10 	4.6373815300e-13 	
906 	 8.9978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.8415555735e-21 	8.0951522793e-06 	7.5000810204e-01 	2.5685543572e-10 	4.6373815300e-13 	
907 	 9.0078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.7746863691e-21 	8.0951552525e-06 	7.5000810204e-01 	2.5391517120e-10 	4.6373815300e-13 	
908 	 9.0178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.7085826270e-21 	8.0951581921e-06 	7.5000810204e-01 	2.5100856434e-10 	4.6373815300e-13 	
909 	 9.0278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.6432355848e-21 	8.0951610985e-06 	7.5000810205e-01 	2.4813522987e-10 	4.6373815300e-13 	
910 	 9.0378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.5786365804e-21 	8.0951639720e-06 	7.5000810205e-01 	2.4529478691e-10 	4.6373815300e-13 	
911 	 9.0478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.5147770510e-21 	8.0951668130e-06 	7.5000810205e-01 	2.4248685894e-10 	4.6373815300e-13 	
912 	 9.0578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.4516485317e-21 	8.0951696219e-06 	7.5000810206e-01 	2.3971107377e-10 	4.6373815300e-13 	
913 	 9.0678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.3892426544e-21 	8.0951723991e-06 	7.5000810206e-01 	2.3696706345e-10 	4.6373815300e-13 	
914 	 9.0778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.3275511470e-21 	8.0951751449e-06 	7.5000810206e-01 	2.3425446424e-10 	4.6373815300e-13 	
915 	 9.0878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.2665658319e-21 	8.0951778597e-06 	7.5000810206e-01 	2.3157291658e-10 	4.6373815300e-13 	
916 	 9.0978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.2062786253e-21 	8.0951805438e-06 	7.5000810207e-01 	2.2892206502e-10 	4.6373815300e-13 	
917 	 9.1078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.1466815359e-21 	8.0951831976e-06 	7.5000810207e-01 	2.2630155817e-10 	4.6373815300e-13 	
